Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Decade,NA_Share,EU_Share,JP_Share,User_Higher
Soldier of Fortune: Payback,X360,2007,Shooter,Activision,0.18,0.0,0.0,0.02,0.2,50.0,35.0,56.0,20.0,Cauldron Ltd.,M,2000,0.8999999999999999,0.0,0.0,True
Afro Samurai,PS3,2009,Action,Atari,0.12,0.05,0.0,0.03,0.2,65.0,52.0,61.0,27.0,"Namco Bandai Games America, Namco Bandai Games",M,2000,0.6,0.25,0.0,False
Looney Tunes: Space Race,PS2,2002,Racing,Infogrames,0.1,0.08,0.0,0.03,0.2,62.0,14.0,71.25046113306982,162.22990777338603,Tantalus Interactive,E,2000,0.5,0.39999999999999997,0.0,True
Puzzle Challenge: Crosswords and More!,PSP,2006,Puzzle,Crave Entertainment,0.18,0.0,0.0,0.01,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.8999999999999999,0.0,0.0,True
Neighborhood Games,Wii,2009,Misc,THQ,0.17,0.02,0.0,0.01,0.2,49.0,6.0,71.25046113306982,162.22990777338603,Jet Black Games,E,2000,0.85,0.09999999999999999,0.0,True
Backyard Hockey,GBA,2003,Sports,Atari,0.14,0.05,0.0,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Mistic Software,E,2000,0.7000000000000001,0.25,0.0,True
The Amazing Spider-Man (Console Version),DS,2012,Action,Activision,0.15,0.03,0.0,0.01,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.7499999999999999,0.15,0.0,True
Farming Simulator 2015,XOne,2015,Simulation,Koch Media,0.1,0.08,0.0,0.02,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.5,0.39999999999999997,0.0,True
Silent Hill: Book of Memories,PSV,2012,Action,Konami Digital Entertainment,0.1,0.05,0.0,0.04,0.2,58.0,57.0,51.0,102.0,WayForward,M,2010,0.5,0.25,0.0,False
Playboy: The Mansion,PS2,2005,Simulation,Ubisoft,0.1,0.08,0.0,0.03,0.2,59.0,33.0,75.0,18.0,Cyberlore Studios,M,2000,0.5,0.39999999999999997,0.0,True
Jikkyou Powerful Pro Yakyuu 2010,PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Sid Meier's Pirates!,PSP,2007,Strategy,Take-Two Interactive,0.16,0.01,0.0,0.02,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7999999999999999,0.049999999999999996,0.0,True
Ore no Shikabane o Koete Yuke,PSP,2011,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.2,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Baja: Edge of Control,X360,2008,Racing,THQ,0.12,0.06,0.0,0.02,0.2,65.0,35.0,71.0,18.0,2XL Games,E,2000,0.6,0.3,0.0,True
Tiger Woods PGA Tour 06,PSP,2005,Sports,Electronic Arts,0.18,0.0,0.0,0.01,0.2,80.0,15.0,79.0,8.0,Team Fusion,E,2000,0.8999999999999999,0.0,0.0,False
Shaman King: Spirit of Shamans,PS,2002,Action,Namco Bandai Games,0.0,0.0,0.18,0.01,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,0.8999999999999999,True
Ratatouille,GBA,2007,Action,THQ,0.14,0.05,0.0,0.0,0.2,65.0,4.0,71.25046113306982,162.22990777338603,Helixe,E,2000,0.7000000000000001,0.25,0.0,True
Bleach: The 3rd Phantom,DS,2008,Role-Playing,Sega,0.1,0.02,0.07,0.01,0.2,59.0,28.0,80.0,10.0,"Sega, Tom Create",T,2000,0.5,0.09999999999999999,0.35000000000000003,True
The Fairly Odd Parents: Enter the Cleft,GBA,2002,Platform,THQ,0.14,0.05,0.0,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7000000000000001,0.25,0.0,True
MC Groovz Dance Craze,GC,2004,Misc,Mad Catz,0.15,0.04,0.0,0.01,0.2,42.0,8.0,68.0,9.0,Mad Catz,E,2000,0.7499999999999999,0.19999999999999998,0.0,True
The Thing,XB,2002,Adventure,Vivendi Games,0.15,0.04,0.0,0.01,0.2,78.0,21.0,66.0,14.0,Computer Artworks,M,2000,0.7499999999999999,0.19999999999999998,0.0,False
Tom and Jerry in House Trap,PS,2000,Action,Ubisoft,0.11,0.07,0.0,0.01,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.5499999999999999,0.35000000000000003,0.0,True
Power Rangers: Time Force,GBA,2001,Action,THQ,0.14,0.05,0.0,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7000000000000001,0.25,0.0,True
Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,58.0,40.0,72.0,36.0,Sony Online Entertainment,T,2000,0.7000000000000001,0.09999999999999999,0.09999999999999999,True
Jikkyou Powerful Pro Yakyuu 2011,PSP,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,2006,Misc,Shogakukan,0.0,0.0,0.2,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Plants vs. Zombies,PS3,2011,Strategy,PopCap Games,0.18,0.0,0.0,0.02,0.2,85.0,8.0,79.0,60.0,PopCap,E10+,2010,0.8999999999999999,0.0,0.0,False
Baldur's Gate: Dark Alliance,XB,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,83.0,25.0,83.0,26.0,Snowblind Studios,T,2000,0.7499999999999999,0.19999999999999998,0.0,False
Prince of Persia: Warrior Within,GC,2004,Action,Ubisoft,0.15,0.04,0.0,0.01,0.2,83.0,31.0,86.0,20.0,Ubisoft,M,2000,0.7499999999999999,0.19999999999999998,0.0,True
Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.07,0.11,0.0,0.02,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.35000000000000003,0.5499999999999999,0.0,True
Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
UFC: Tapout,XB,2002,Fighting,Crave Entertainment,0.14,0.05,0.0,0.01,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7000000000000001,0.25,0.0,True
Warriors Orochi,X360,2007,Action,Tecmo Koei,0.17,0.01,0.0,0.02,0.2,53.0,27.0,74.0,13.0,Omega Force,T,2000,0.85,0.049999999999999996,0.0,True
Predator: Concrete Jungle,PS2,2005,Action,Vivendi Games,0.1,0.07,0.0,0.03,0.2,47.0,14.0,88.0,76.0,Eurocom Entertainment Software,M,2000,0.5,0.35000000000000003,0.0,True
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.14,0.04,0.0,0.01,0.2,68.96767850559173,26.360820941378886,80.0,5.0,Activision,T,2010,0.7000000000000001,0.19999999999999998,0.0,True
Arcana Heart 3,PS3,2011,Fighting,PQube,0.04,0.04,0.1,0.02,0.2,73.0,10.0,75.0,27.0,Examu,T,2010,0.19999999999999998,0.19999999999999998,0.5,True
X-Men Origins: Wolverine,DS,2009,Action,Activision,0.15,0.03,0.0,0.02,0.2,55.0,8.0,81.0,8.0,Griptonite Games,E10+,2000,0.7499999999999999,0.15,0.0,True
Big Mutha Truckers 2,PS2,2005,Racing,Xplosiv,0.1,0.07,0.0,0.03,0.2,51.0,26.0,21.0,9.0,Eutechnyx,M,2000,0.5,0.35000000000000003,0.0,False
Armored Core 4,PS3,2006,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2,65.0,36.0,68.0,25.0,From Software,T,2000,0.44999999999999996,0.0,0.44999999999999996,True
Shutter Island,PC,2009,Adventure,Merscom LLC,0.0,0.17,0.0,0.03,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Merscom LLC,T,2000,0.0,0.85,0.0,True
Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,0.08,0.04,0.07,0.01,0.2,76.0,40.0,79.0,23.0,CyberConnect2,E10+,2010,0.39999999999999997,0.19999999999999998,0.35000000000000003,True
NHL FaceOff 2001,PS2,2001,Sports,Sony Computer Entertainment,0.1,0.07,0.0,0.02,0.2,57.0,11.0,40.0,4.0,989 Sports,E,2000,0.5,0.35000000000000003,0.0,False
Mana Khemia 2: Fall of Alchemy,PS2,2008,Role-Playing,Gust,0.07,0.05,0.05,0.02,0.2,70.0,12.0,82.0,17.0,Gust,T,2000,0.35000000000000003,0.25,0.25,True
The Great Escape,PS2,2003,Action,SCi,0.1,0.07,0.0,0.02,0.2,57.0,19.0,80.0,21.0,Pivotal Games,T,2000,0.5,0.35000000000000003,0.0,True
Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,0.0,0.17,0.0,0.03,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.85,0.0,True
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.03,0.12,0.02,0.03,0.2,63.0,55.0,78.0,528.0,Mercury Steam,M,2010,0.15,0.6,0.09999999999999999,True
Dexter's Lab Chess Challenge,GBA,2002,Misc,BAM! Entertainment,0.14,0.05,0.0,0.0,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7000000000000001,0.25,0.0,True
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.13,0.05,0.0,0.02,0.2,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.65,0.25,0.0,True
Big Mutha Truckers,XB,2002,Racing,Empire Interactive,0.15,0.04,0.0,0.01,0.19,59.0,12.0,43.0,9.0,Eutechnyx,T,2000,0.7894736842105263,0.21052631578947367,0.0,False
Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.0,0.03,0.16,0.01,0.19,58.0,25.0,65.0,15.0,Acquire,M,2010,0.0,0.15789473684210525,0.8421052631578947,True
ESA Foundation Compilation,PS2,2005,Misc,Sony Computer Entertainment,0.1,0.07,0.0,0.02,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.5263157894736842,0.368421052631579,0.0,True
The Hobbit,GBA,2003,Platform,Vivendi Games,0.14,0.05,0.0,0.0,0.19,67.0,6.0,92.0,17.0,Saffire,E,2000,0.736842105263158,0.2631578947368421,0.0,True
The King of Fighters XI,PS2,2006,Fighting,Ignition Entertainment,0.07,0.06,0.04,0.02,0.19,75.0,30.0,85.0,15.0,SNK Playmore,T,2000,0.368421052631579,0.3157894736842105,0.21052631578947367,True
Tom Clancy's Splinter Cell: Essentials,PSP,2006,Shooter,Ubisoft,0.17,0.01,0.0,0.02,0.19,58.0,37.0,75.0,39.0,Ubisoft,M,2000,0.8947368421052632,0.05263157894736842,0.0,True
The Naked Brothers Band: The Video Game,DS,2008,Misc,THQ,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.9473684210526315,0.0,0.0,True
Chronicles of Mystery: Curse of the Ancient Temple,DS,2009,Adventure,City Interactive,0.07,0.1,0.0,0.02,0.19,57.0,7.0,71.25046113306982,162.22990777338603,City Interactive,E,2000,0.368421052631579,0.5263157894736842,0.0,True
Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,1996,Fighting,Namco Bandai Games,0.0,0.0,0.18,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,0.9473684210526315,True
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.18,0.0,0.0,0.02,0.19,68.0,8.0,44.0,5.0,Visual Concepts,E,2010,0.9473684210526315,0.0,0.0,False
Family Guy,PSP,2006,Action,Take-Two Interactive,0.18,0.0,0.0,0.02,0.19,51.0,14.0,63.0,15.0,High Voltage Software,M,2000,0.9473684210526315,0.0,0.0,True
Dead Space 3,PC,,Action,Electronic Arts,0.02,0.16,0.0,0.02,0.19,78.0,16.0,60.0,1096.0,Visceral Games,M,,0.10526315789473684,0.8421052631578947,0.0,False
Sniper Elite,PS2,2005,Shooter,Ubisoft,0.1,0.07,0.0,0.02,0.19,76.0,21.0,89.0,36.0,Rebellion,M,2000,0.5263157894736842,0.368421052631579,0.0,True
Yoga Wii,Wii,2009,Sports,JoWood Productions,0.14,0.04,0.0,0.02,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.736842105263158,0.21052631578947367,0.0,True
MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,0.16,0.0,0.0,0.04,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.8421052631578947,0.0,0.0,True
Harry Potter and the Goblet of Fire,PSP,2005,Action,Electronic Arts,0.17,0.0,0.0,0.02,0.19,70.0,13.0,74.0,16.0,Electronic Arts,E10+,2000,0.8947368421052632,0.0,0.0,True
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,2005,Action,Sega,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Parlor! Mini 4,SNES,1996,Misc,Nippon Telenet,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Breath of Fire II,GBA,2001,Role-Playing,Ubisoft,0.14,0.05,0.0,0.0,0.19,81.0,16.0,88.0,16.0,Capcom,E,2000,0.736842105263158,0.2631578947368421,0.0,True
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.15,0.03,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.7894736842105263,0.15789473684210525,0.0,True
Danganronpa 2: Goodbye Despair,PSP,2012,Misc,Spike,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Iron Chef America: Supreme Cuisine,DS,2008,Simulation,Destineer,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Black Lantern Studios,E10+,2000,0.9473684210526315,0.0,0.0,True
Test Drive Unlimited 2,PC,,Racing,Atari,0.05,0.11,0.0,0.03,0.19,72.0,19.0,57.0,253.0,Eden,T,,0.2631578947368421,0.5789473684210527,0.0,False
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.08,0.08,0.0,0.03,0.19,65.0,8.0,24.0,5.0,THQ,E,2010,0.42105263157894735,0.42105263157894735,0.0,False
Ice Age 2: The Meltdown,GC,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19,67.0,9.0,71.25046113306982,162.22990777338603,Vivendi Games,E10+,2000,0.7894736842105263,0.21052631578947367,0.0,True
Conan,X360,2007,Action,THQ,0.16,0.02,0.0,0.01,0.19,69.0,49.0,73.0,67.0,Nihilistic,M,2000,0.8421052631578947,0.10526315789473684,0.0,True
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Dinotopia: The Timestone Pirates,GBA,2002,Action,TDK Core,0.14,0.05,0.0,0.0,0.19,64.0,9.0,71.25046113306982,162.22990777338603,RFX Interactive,E,2000,0.736842105263158,0.2631578947368421,0.0,True
Power Pro Kun Pocket 12,DS,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Petz Pony: Beauty Pageant,DS,2009,Simulation,Ubisoft,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,HotGen,E,2000,0.9473684210526315,0.0,0.0,True
Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.13,0.0,0.06,0.01,0.19,68.96767850559173,26.360820941378886,70.0,11.0,Neverland,E10+,2010,0.6842105263157895,0.0,0.3157894736842105,True
J-League Jikkyou Winning Eleven 3,PS,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,0.9473684210526315,True
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.19,72.0,38.0,73.0,38.0,FeelPlus,M,2010,0.5263157894736842,0.21052631578947367,0.21052631578947367,True
Jissen Pachi-Slot Hisshouhou,SNES,1993,Misc,Sammy Corporation,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.05,0.0,0.14,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.2631578947368421,0.0,0.736842105263158,True
Aliens vs Predator,PC,2010,Shooter,Sega,0.0,0.17,0.0,0.02,0.19,68.0,35.0,74.0,985.0,Rebellion,M,2010,0.0,0.8947368421052632,0.0,True
Captain America: Super Soldier,PS3,2011,Action,Sega,0.1,0.06,0.0,0.03,0.19,61.0,34.0,73.0,40.0,Next Level Games,T,2010,0.5263157894736842,0.3157894736842105,0.0,True
Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.1,0.04,0.04,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.5263157894736842,0.21052631578947367,0.21052631578947367,True
Manhunt,XB,2004,Action,Take-Two Interactive,0.14,0.04,0.0,0.01,0.19,74.0,37.0,79.0,19.0,Rockstar North,M,2000,0.736842105263158,0.21052631578947367,0.0,True
NCAA Final Four 2003,PS2,2002,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,57.0,16.0,60.0,4.0,989 Sports,E,2000,0.47368421052631576,0.368421052631579,0.0,True
Dynasty Warriors: Gundam 2,X360,2008,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19,49.0,30.0,70.0,18.0,Omega Force,T,2000,0.368421052631579,0.15789473684210525,0.42105263157894735,True
Dream Salon,DS,2009,Misc,Zoo Digital Publishing,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Zoo Games,E,2000,0.9473684210526315,0.0,0.0,True
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.08,0.09,0.0,0.03,0.19,53.0,40.0,59.0,230.0,Spiders,M,2010,0.42105263157894735,0.47368421052631576,0.0,True
We Wish You A Merry Christmas,Wii,2009,Action,Destineer,0.13,0.04,0.0,0.02,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Destineer,E,2000,0.6842105263157895,0.21052631578947367,0.0,True
Spectrobes: Origins,Wii,2009,Role-Playing,Disney Interactive Studios,0.16,0.02,0.0,0.01,0.19,71.0,22.0,84.0,16.0,Genki,E10+,2000,0.8421052631578947,0.10526315789473684,0.0,True
Rock Band Country Track Pack,PS3,2009,Misc,MTV Games,0.18,0.0,0.0,0.02,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Harmonix Music Systems,E10+,2000,0.9473684210526315,0.0,0.0,True
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
J-League Excite Stage '96,SNES,1996,Sports,Epoch,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.14,0.04,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Ubisoft,E10+,2010,0.736842105263158,0.21052631578947367,0.0,True
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.15,0.02,0.02,0.01,0.19,63.0,30.0,59.0,7.0,GCP1,E10+,2010,0.7894736842105263,0.10526315789473684,0.10526315789473684,False
Breath of Fire: Dragon Quarter,PS2,2002,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.19,78.0,28.0,69.0,35.0,Capcom,T,2000,0.47368421052631576,0.368421052631579,0.0,False
Jikkyou J-League Perfect Striker,N64,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Super Robot Taisen: Scramble Commander,PS2,2003,Strategy,Banpresto,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Shiren the Wanderer,Wii,2008,Role-Playing,Sega,0.08,0.0,0.11,0.01,0.19,71.0,21.0,76.0,5.0,ChunSoft,T,2000,0.42105263157894735,0.0,0.5789473684210527,True
Re-Volt,PS,1998,Racing,Acclaim Entertainment,0.11,0.07,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.5789473684210527,0.368421052631579,0.0,True
Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.0,0.0,0.19,0.0,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Descent,PS,1996,Shooter,Interplay,0.11,0.07,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.5789473684210527,0.368421052631579,0.0,True
LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.09,0.01,0.01,0.19,60.0,4.0,71.0,15.0,TT Games,E10+,2010,0.368421052631579,0.47368421052631576,0.05263157894736842,True
Just Dance 2016,PS3,2015,Misc,Ubisoft,0.1,0.06,0.0,0.03,0.19,68.96767850559173,26.360820941378886,42.0,6.0,Ubisoft,E10+,2010,0.5263157894736842,0.3157894736842105,0.0,False
Spore Hero Arena,DS,2009,Simulation,Electronic Arts,0.18,0.0,0.0,0.01,0.19,49.0,11.0,26.0,8.0,Full Fat,E,2000,0.9473684210526315,0.0,0.0,False
Disney's Magical Mirror Starring Mickey Mouse,GC,2002,Adventure,Nintendo,0.15,0.04,0.0,0.01,0.19,50.0,9.0,89.0,10.0,Capcom,E,2000,0.7894736842105263,0.21052631578947367,0.0,True
Enchanted Arms,X360,2006,Role-Playing,Ubisoft,0.16,0.02,0.0,0.02,0.19,69.0,54.0,69.0,60.0,From Software,T,2000,0.8421052631578947,0.10526315789473684,0.0,False
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,THQ,E,2010,0.9473684210526315,0.0,0.0,True
Conflict: Denied Ops,X360,2008,Shooter,Eidos Interactive,0.08,0.09,0.0,0.02,0.19,52.0,35.0,49.0,22.0,Pivotal Games,M,2000,0.42105263157894735,0.47368421052631576,0.0,False
Mafia III,PC,2016,Action,Take-Two Interactive,0.08,0.1,0.0,0.02,0.19,63.0,29.0,32.0,881.0,Hangar 13,M,2010,0.42105263157894735,0.5263157894736842,0.0,False
The Rise of the Argonauts,PS3,2008,Role-Playing,Codemasters,0.05,0.11,0.0,0.03,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.2631578947368421,0.5789473684210527,0.0,True
Barbie Fashion Show: An Eye for Style,DS,2008,Misc,Activision,0.18,0.0,0.0,0.01,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.9473684210526315,0.0,0.0,True
IHRA Professional Drag Racing 2005,PS2,2004,Racing,Bethesda Softworks,0.09,0.07,0.0,0.02,0.19,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Bethesda Softworks,E,2000,0.47368421052631576,0.368421052631579,0.0,True
